8572,2020-07-11 14:24:09.0000000,2020-07,Clothing,Male,39,429,5,2145
12962,2020-07-11 14:29:34.0000000,2020-07,Electronics,Male,21,157,3,471
15319,2020-07-11 14:56:39.0000000,2020-07,Home,Male,61,336,2,672
2017,2020-07-11 15:10:57.0000000,2020-07,Clothing,Female,67,18,1,18
731,2020-07-11 15:17:31.0000000,2020-07,Electronics,Female,38,85,4,340
11303,2020-07-11 16:07:47.0000000,2020-07,Clothing,Male,18,350,3,1050
9762,2020-07-11 16:30:31.0000000,2020-07,Books,Male,65,194,5,970
13749,2020-07-11 16:39:35.0000000,2020-07,Books,Male,56,361,4,1444
6624,2020-07-11 16:42:57.0000000,2020-07,Clothing,Male,42,394,4,1576
13322,2020-07-11 17:08:11.0000000,2020-07,Clothing,Female,43,101,5,505
18427,2020-07-11 18:18:30.0000000,2020-07,Clothing,Female,57,479,5,2395
15619,2020-07-11 18:22:50.0000000,2020-07,Books,Male,52,337,3,1011
11198,2020-07-11 18:26:38.0000000,2020-07,Home,Male,54,476,1,476
16593,2020-07-11 19:50:28.0000000,2020-07,Electronics,Male,53,282,1,282
2523,2020-07-11 19:58:20.0000000,2020-07,Home,Female,50,345,1,345
2762,2020-07-11 20:02:21.0000000,2020-07,Clothing,Female,55,229,4,916
19934,2020-07-11 20:54:08.0000000,2020-07,Books,Female,68,253,4,1012
15088,2020-07-11 21:05:35.0000000,2020-07,Books,Male,44,214,1,214
4334,2020-07-11 21:35:41.0000000,2020-07,Books,Female,28,467,5,2335
18028,2020-07-11 21:43:54.0000000,2020-07,Books,Male,46,311,5,1555
8867,2020-07-11 21:54:50.0000000,2020-07,Books,Male,57,39,4,156
7100,2020-07-11 22:24:28.0000000,2020-07,Books,Female,57,308,3,924
19909,2020-07-11 23:03:28.0000000,2020-07,Home,Female,46,362,5,1810
10896,2020-07-11 23:05:43.0000000,2020-07,Home,Male,59,15,1,15
9948,2020-07-11 23:39:38.0000000,2020-07,Clothing,Male,33,491,1,491
11486,2020-07-11 23:49:13.0000000,2020-07,Books,Female,61,376,2,752
6671,2020-07-12 00:07:24.0000000,2020-07,Books,Female,40,213,3,639
17277,2020-07-12 00:57:44.0000000,2020-07,Clothing,Male,18,462,4,1848
14809,2020-07-12 01:20:38.0000000,2020-07,Clothing,Female,51,420,1,420
4288,2020-07-12 01:36:32.0000000,2020-07,Books,Male,37,129,4,516
12009,2020-07-12 01:37:27.0000000,2020-07,Electronics,Male,58,308,4,1232
12441,2020-07-12 01:53:15.0000000,2020-07,Books,Female,20,364,4,1456
11568,2020-07-12 01:59:38.0000000,2020-07,Clothing,Female,63,319,3,957
19012,2020-07-12 02:55:38.0000000,2020-07,Books,Male,64,496,4,1984
8221,2020-07-12 03:02:43.0000000,2020-07,Home,Male,54,470,2,940
3687,2020-07-12 04:50:10.0000000,2020-07,Books,Female,67,399,3,1197
10488,2020-07-12 05:23:14.0000000,2020-07,Home,Male,31,184,2,368
1863,2020-07-12 05:24:00.0000000,2020-07,Clothing,Female,57,329,4,1316
3100,2020-07-12 05:38:20.0000000,2020-07,Books,Male,34,358,3,1074
10564,2020-07-12 06:28:35.0000000,2020-07,Electronics,Female,22,65,2,130
19523,2020-07-12 06:55:44.0000000,2020-07,Clothing,Male,38,217,1,217
1061,2020-07-12 07:33:18.0000000,2020-07,Books,Female,32,489,5,2445
609,2020-07-12 08:06:06.0000000,2020-07,Books,Male,28,460,1,460
1356,2020-07-12 08:12:11.0000000,2020-07,Clothing,Male,29,256,5,1280
5249,2020-07-12 09:09:21.0000000,2020-07,Home,Male,47,203,3,609
6660,2020-07-12 09:27:13.0000000,2020-07,Home,Female,53,168,2,336
1084,2020-07-12 09:34:10.0000000,2020-07,Clothing,Female,24,200,4,800
5199,2020-07-12 10:13:30.0000000,2020-07,Clothing,Female,34,425,3,1275
7086,2020-07-12 11:10:26.0000000,2020-07,Books,Male,24,326,4,1304
13027,2020-07-12 11:43:44.0000000,2020-07,Electronics,Female,57,174,5,870
9958,2020-07-12 11:51:00.0000000,2020-07,Clothing,Male,22,446,3,1338
16516,2020-07-12 12:01:46.0000000,2020-07,Clothing,Male,42,386,2,772
4504,2020-07-12 13:07:12.0000000,2020-07,Books,Male,51,388,2,776
3978,2020-07-12 13:20:04.0000000,2020-07,Home,Female,57,494,2,988
13759,2020-07-12 13:54:38.0000000,2020-07,Clothing,Male,28,25,5,125
6666,2020-07-12 14:00:45.0000000,2020-07,Home,Male,65,415,2,830
8953,2020-07-12 14:05:15.0000000,2020-07,Books,Male,56,40,3,120
12228,2020-07-12 14:50:41.0000000,2020-07,Books,Male,67,419,4,1676
1671,2020-07-12 14:58:09.0000000,2020-07,Home,Female,61,362,2,724
19862,2020-07-12 16:21:18.0000000,2020-07,Clothing,Female,32,387,3,1161
9438,2020-07-12 16:22:42.0000000,2020-07,Clothing,Male,26,287,5,1435
18364,2020-07-12 16:26:15.0000000,2020-07,Books,Female,64,20,5,100
19895,2020-07-12 17:00:18.0000000,2020-07,Home,Female,58,441,3,1323
89,2020-07-12 17:44:38.0000000,2020-07,Books,Male,38,118,1,118
9153,2020-07-12 17:52:00.0000000,2020-07,Electronics,Male,23,243,2,486
13549,2020-07-12 18:50:36.0000000,2020-07,Books,Female,40,32,4,128
4752,2020-07-12 19:07:11.0000000,2020-07,Clothing,Female,67,279,2,558
12090,2020-07-12 19:36:15.0000000,2020-07,Books,Male,22,495,3,1485
17805,2020-07-12 19:39:38.0000000,2020-07,Clothing,Male,62,399,5,1995
3656,2020-07-12 19:42:56.0000000,2020-07,Electronics,Male,45,225,5,1125
6416,2020-07-12 19:50:07.0000000,2020-07,Books,Female,19,231,5,1155
18995,2020-07-12 20:43:55.0000000,2020-07,Home,Female,35,377,3,1131
11901,2020-07-12 21:50:23.0000000,2020-07,Clothing,Female,52,11,4,44
19311,2020-07-12 22:05:59.0000000,2020-07,Books,Male,55,47,3,141
14374,2020-07-12 22:38:35.0000000,2020-07,Books,Male,63,74,5,370
13309,2020-07-12 23:05:46.0000000,2020-07,Books,Male,21,275,3,825
16269,2020-07-12 23:23:52.0000000,2020-07,Books,Male,24,334,1,334
16369,2020-07-12 23:37:33.0000000,2020-07,Clothing,Female,35,76,3,228
1825,2020-07-12 23:37:47.0000000,2020-07,Home,Female,69,11,5,55
112,2020-07-12 23:55:00.0000000,2020-07,Clothing,Male,44,277,2,554
352,2020-07-13 00:08:14.0000000,2020-07,Home,Female,70,485,5,2425
2508,2020-07-13 01:08:58.0000000,2020-07,Home,Female,58,426,3,1278
11272,2020-07-13 01:27:19.0000000,2020-07,Home,Female,30,209,2,418
2197,2020-07-13 01:28:59.0000000,2020-07,Home,Female,52,471,5,2355
18685,2020-07-13 01:29:10.0000000,2020-07,Electronics,Male,21,28,3,84
19846,2020-07-13 01:38:06.0000000,2020-07,Books,Male,63,421,4,1684
4543,2020-07-13 02:07:45.0000000,2020-07,Clothing,Female,58,19,1,19
15062,2020-07-13 02:51:56.0000000,2020-07,Home,Female,20,37,1,37
8472,2020-07-13 02:54:03.0000000,2020-07,Books,Female,30,238,5,1190
17397,2020-07-13 03:15:09.0000000,2020-07,Electronics,Male,37,305,2,610
10218,2020-07-13 03:18:07.0000000,2020-07,Electronics,Female,63,108,5,540
7075,2020-07-13 03:31:26.0000000,2020-07,Clothing,Female,25,375,2,750
6486,2020-07-13 04:05:39.0000000,2020-07,Books,Male,20,127,1,127
12205,2020-07-13 04:13:25.0000000,2020-07,Home,Female,39,57,3,171
9809,2020-07-13 04:28:43.0000000,2020-07,Books,Male,22,286,2,572
13094,2020-07-13 04:50:10.0000000,2020-07,Clothing,Male,26,278,4,1112
11996,2020-07-13 05:05:59.0000000,2020-07,Electronics,Male,52,230,2,460
10528,2020-07-13 05:09:09.0000000,2020-07,Home,Female,24,317,3,951
1310,2020-07-13 05:17:36.0000000,2020-07,Books,Female,18,174,4,696
11564,2020-07-13 05:55:05.0000000,2020-07,Clothing,Male,21,175,5,875
14234,2020-07-13 06:20:03.0000000,2020-07,Home,Female,61,105,1,105
4941,2020-07-13 06:32:59.0000000,2020-07,Home,Female,33,350,5,1750
15254,2020-07-13 07:06:18.0000000,2020-07,Clothing,Female,44,43,1,43
3044,2020-07-13 07:17:15.0000000,2020-07,Clothing,Male,29,130,1,130
19559,2020-07-13 07:22:51.0000000,2020-07,Electronics,Male,47,187,2,374
8339,2020-07-13 07:35:15.0000000,2020-07,Clothing,Female,59,117,1,117
13176,2020-07-13 07:35:56.0000000,2020-07,Books,Female,25,238,2,476
12598,2020-07-13 07:44:59.0000000,2020-07,Books,Female,33,71,2,142
15473,2020-07-13 07:53:48.0000000,2020-07,Clothing,Male,21,485,2,970
18256,2020-07-13 08:51:44.0000000,2020-07,Home,Female,44,171,2,342
18274,2020-07-13 09:07:05.0000000,2020-07,Books,Female,21,16,3,48
4863,2020-07-13 09:07:41.0000000,2020-07,Clothing,Female,60,389,3,1167
2217,2020-07-13 09:17:57.0000000,2020-07,Home,Male,66,388,2,776
8674,2020-07-13 09:31:05.0000000,2020-07,Books,Male,25,14,1,14
594,2020-07-13 09:35:00.0000000,2020-07,Home,Female,19,304,1,304
14321,2020-07-13 09:36:06.0000000,2020-07,Clothing,Male,54,489,4,1956
11889,2020-07-13 10:22:16.0000000,2020-07,Books,Female,31,34,3,102
440,2020-07-13 10:30:52.0000000,2020-07,Home,Male,67,309,3,927
6464,2020-07-13 10:32:40.0000000,2020-07,Books,Female,50,32,5,160
19770,2020-07-13 10:33:25.0000000,2020-07,Books,Female,34,489,4,1956
224,2020-07-13 10:41:11.0000000,2020-07,Books,Male,41,107,1,107
1473,2020-07-13 10:48:11.0000000,2020-07,Books,Male,36,126,1,126
8208,2020-07-13 11:04:50.0000000,2020-07,Electronics,Female,22,75,2,150
3053,2020-07-13 12:02:45.0000000,2020-07,Books,Male,20,499,1,499
2503,2020-07-13 12:05:30.0000000,2020-07,Home,Male,37,479,2,958
17858,2020-07-13 12:27:13.0000000,2020-07,Clothing,Male,39,171,4,684
6882,2020-07-13 12:48:44.0000000,2020-07,Books,Female,61,428,2,856
7664,2020-07-13 13:01:54.0000000,2020-07,Home,Male,36,100,5,500
3108,2020-07-13 13:30:23.0000000,2020-07,Clothing,Male,58,46,4,184
17111,2020-07-13 13:53:43.0000000,2020-07,Books,Female,64,305,1,305
10325,2020-07-13 13:53:58.0000000,2020-07,Clothing,Male,31,166,4,664
12545,2020-07-13 14:06:59.0000000,2020-07,Books,Female,22,109,1,109
10004,2020-07-13 14:46:07.0000000,2020-07,Clothing,Male,49,392,5,1960
7815,2020-07-13 15:02:47.0000000,2020-07,Clothing,Female,33,63,1,63
13648,2020-07-13 16:11:36.0000000,2020-07,Electronics,Male,46,245,1,245
12087,2020-07-13 16:41:18.0000000,2020-07,Books,Male,69,252,5,1260
9619,2020-07-13 16:58:50.0000000,2020-07,Clothing,Male,25,140,2,280
14235,2020-07-13 17:21:03.0000000,2020-07,Clothing,Female,61,258,2,516
19660,2020-07-13 17:31:25.0000000,2020-07,Home,Female,50,187,4,748
17865,2020-07-13 18:11:53.0000000,2020-07,Books,Female,70,207,2,414
15382,2020-07-13 18:24:06.0000000,2020-07,Home,Female,19,320,1,320
9094,2020-07-13 18:38:56.0000000,2020-07,Home,Male,54,452,3,1356
8686,2020-07-13 19:16:14.0000000,2020-07,Electronics,Male,18,260,5,1300
3271,2020-07-13 19:18:30.0000000,2020-07,Electronics,Male,45,428,5,2140
4976,2020-07-13 20:13:25.0000000,2020-07,Clothing,Female,30,297,1,297
11867,2020-07-13 20:31:30.0000000,2020-07,Home,Male,67,302,4,1208
11948,2020-07-13 20:33:44.0000000,2020-07,Clothing,Male,27,192,2,384
7001,2020-07-13 20:54:11.0000000,2020-07,Books,Male,52,321,1,321
19756,2020-07-13 21:10:22.0000000,2020-07,Books,Female,47,283,2,566
7407,2020-07-13 21:29:01.0000000,2020-07,Books,Male,25,381,3,1143
9602,2020-07-13 21:56:26.0000000,2020-07,Clothing,Male,33,292,5,1460
3025,2020-07-13 21:56:43.0000000,2020-07,Clothing,Male,40,396,5,1980
19634,2020-07-13 22:07:09.0000000,2020-07,Clothing,Male,42,377,3,1131
15189,2020-07-13 22:07:29.0000000,2020-07,Clothing,Female,70,232,4,928
15777,2020-07-13 22:13:59.0000000,2020-07,Books,Male,28,296,5,1480
5261,2020-07-13 22:20:51.0000000,2020-07,Clothing,Male,66,392,4,1568
14553,2020-07-13 22:45:33.0000000,2020-07,Electronics,Female,52,51,1,51
7990,2020-07-13 22:59:51.0000000,2020-07,Electronics,Male,28,65,2,130
4212,2020-07-13 23:01:56.0000000,2020-07,Clothing,Female,35,101,5,505
11911,2020-07-13 23:35:27.0000000,2020-07,Books,Female,42,475,5,2375
19911,2020-07-13 23:39:42.0000000,2020-07,Home,Female,69,411,1,411
15328,2020-07-14 00:03:32.0000000,2020-07,Clothing,Male,64,23,4,92
12855,2020-07-14 00:09:02.0000000,2020-07,Electronics,Female,56,69,3,207
317,2020-07-14 00:30:09.0000000,2020-07,Home,Male,52,153,2,306
11996,2020-07-14 00:36:54.0000000,2020-07,Clothing,Male,52,163,3,489
14007,2020-07-14 01:03:49.0000000,2020-07,Electronics,Male,22,424,3,1272
12554,2020-07-14 01:06:15.0000000,2020-07,Books,Female,40,126,1,126
3859,2020-07-14 01:45:43.0000000,2020-07,Home,Male,29,12,1,12
8280,2020-07-14 02:08:40.0000000,2020-07,Books,Female,29,283,3,849
19440,2020-07-14 03:10:59.0000000,2020-07,Books,Male,57,273,2,546
14514,2020-07-14 03:17:52.0000000,2020-07,Books,Male,43,383,4,1532
3708,2020-07-14 03:20:29.0000000,2020-07,Home,Female,54,27,5,135
17566,2020-07-14 03:27:14.0000000,2020-07,Books,Male,64,336,4,1344
14649,2020-07-14 03:27:36.0000000,2020-07,Electronics,Female,46,235,2,470
7197,2020-07-14 03:46:31.0000000,2020-07,Books,Male,23,129,4,516
740,2020-07-14 03:46:45.0000000,2020-07,Clothing,Female,54,164,1,164
2358,2020-07-14 04:27:01.0000000,2020-07,Electronics,Male,55,450,5,2250
4485,2020-07-14 04:33:05.0000000,2020-07,Home,Male,24,471,5,2355
7043,2020-07-14 04:44:09.0000000,2020-07,Home,Female,25,332,1,332
15095,2020-07-14 05:43:54.0000000,2020-07,Home,Female,58,234,1,234
17284,2020-07-14 05:52:53.0000000,2020-07,Books,Male,26,129,2,258
9438,2020-07-14 06:13:23.0000000,2020-07,Electronics,Male,26,142,1,142
11879,2020-07-14 06:18:36.0000000,2020-07,Electronics,Female,53,348,1,348
17505,2020-07-14 06:46:33.0000000,2020-07,Clothing,Male,30,136,5,680
13078,2020-07-14 07:02:20.0000000,2020-07,Books,Male,20,278,3,834
12902,2020-07-14 07:21:33.0000000,2020-07,Electronics,Male,68,412,1,412
18273,2020-07-14 07:22:24.0000000,2020-07,Home,Female,56,391,4,1564
7141,2020-07-14 07:47:36.0000000,2020-07,Books,Female,51,480,4,1920
8389,2020-07-14 07:57:02.0000000,2020-07,Clothing,Male,36,144,2,288
19022,2020-07-14 07:59:21.0000000,2020-07,Electronics,Male,37,246,5,1230
14174,2020-07-14 08:08:06.0000000,2020-07,Home,Female,38,381,3,1143
12404,2020-07-14 08:14:44.0000000,2020-07,Clothing,Male,42,44,4,176
18608,2020-07-14 08:16:47.0000000,2020-07,Home,Female,25,329,4,1316
11440,2020-07-14 08:35:01.0000000,2020-07,Home,Female,70,60,1,60
789,2020-07-14 08:44:25.0000000,2020-07,Clothing,Male,38,265,2,530
12777,2020-07-14 09:36:16.0000000,2020-07,Clothing,Male,41,181,2,362
14508,2020-07-14 09:39:22.0000000,2020-07,Books,Male,50,164,3,492
14759,2020-07-14 09:39:29.0000000,2020-07,Electronics,Male,33,81,3,243
286,2020-07-14 10:03:20.0000000,2020-07,Home,Male,19,119,5,595
12068,2020-07-14 10:39:32.0000000,2020-07,Books,Male,21,235,5,1175
17330,2020-07-14 10:51:27.0000000,2020-07,Home,Male,45,178,4,712
14254,2020-07-14 11:42:03.0000000,2020-07,Electronics,Male,24,430,3,1290
9673,2020-07-14 11:54:46.0000000,2020-07,Clothing,Female,35,12,3,36
10111,2020-07-14 12:17:09.0000000,2020-07,Books,Female,59,57,5,285
13052,2020-07-14 12:25:41.0000000,2020-07,Books,Male,39,284,5,1420
71,2020-07-14 12:46:23.0000000,2020-07,Electronics,Female,54,469,1,469
7578,2020-07-14 12:53:24.0000000,2020-07,Electronics,Female,57,294,3,882
5045,2020-07-14 13:10:49.0000000,2020-07,Electronics,Male,32,191,5,955
4883,2020-07-14 14:04:52.0000000,2020-07,Electronics,Female,54,402,3,1206
14629,2020-07-14 15:03:02.0000000,2020-07,Home,Female,21,99,3,297
1607,2020-07-14 15:37:20.0000000,2020-07,Clothing,Female,29,215,2,430
6389,2020-07-14 15:42:58.0000000,2020-07,Books,Female,48,179,5,895
13904,2020-07-14 16:16:45.0000000,2020-07,Books,Female,69,463,4,1852
10788,2020-07-14 16:56:24.0000000,2020-07,Electronics,Male,54,143,4,572
2259,2020-07-14 17:04:11.0000000,2020-07,Electronics,Male,24,462,5,2310
10790,2020-07-14 17:24:18.0000000,2020-07,Books,Female,64,403,2,806
7073,2020-07-14 18:10:07.0000000,2020-07,Electronics,Female,57,15,1,15
11756,2020-07-14 18:11:23.0000000,2020-07,Home,Male,60,89,3,267
647,2020-07-14 18:26:20.0000000,2020-07,Books,Female,52,78,1,78
10549,2020-07-14 19:00:30.0000000,2020-07,Electronics,Female,25,240,5,1200
1682,2020-07-14 19:24:18.0000000,2020-07,Clothing,Female,22,352,2,704
14738,2020-07-14 19:24:41.0000000,2020-07,Books,Female,24,312,1,312
2127,2020-07-14 19:44:12.0000000,2020-07,Books,Female,21,295,2,590
13522,2020-07-14 19:54:41.0000000,2020-07,Home,Female,39,345,1,345
16118,2020-07-14 20:10:30.0000000,2020-07,Books,Female,43,194,3,582
10548,2020-07-14 20:48:54.0000000,2020-07,Electronics,Male,31,176,4,704
18159,2020-07-14 21:22:08.0000000,2020-07,Electronics,Male,37,464,5,2320
4258,2020-07-14 21:31:44.0000000,2020-07,Home,Female,65,17,1,17
1862,2020-07-14 21:53:22.0000000,2020-07,Books,Male,35,214,5,1070
6593,2020-07-14 22:23:42.0000000,2020-07,Home,Male,20,123,4,492
9506,2020-07-14 22:49:32.0000000,2020-07,Books,Male,52,268,5,1340
17822,2020-07-14 22:53:42.0000000,2020-07,Clothing,Female,53,256,5,1280
8335,2020-07-14 23:30:36.0000000,2020-07,Electronics,Female,18,96,4,384
14376,2020-07-14 23:38:34.0000000,2020-07,Home,Female,64,313,1,313
14065,2020-07-14 23:51:39.0000000,2020-07,Clothing,Female,57,260,4,1040
8631,2020-07-15 00:12:12.0000000,2020-07,Books,Male,38,419,3,1257
9443,2020-07-15 01:11:17.0000000,2020-07,Electronics,Female,34,423,3,1269
8960,2020-07-15 01:23:24.0000000,2020-07,Clothing,Female,70,146,3,438
11141,2020-07-15 01:33:02.0000000,2020-07,Home,Female,19,295,5,1475
8341,2020-07-15 02:01:34.0000000,2020-07,Clothing,Female,25,175,4,700
11307,2020-07-15 02:20:35.0000000,2020-07,Home,Female,48,132,4,528
2204,2020-07-15 02:35:06.0000000,2020-07,Books,Male,20,124,3,372
17600,2020-07-15 02:56:30.0000000,2020-07,Clothing,Male,27,30,3,90
11878,2020-07-15 03:14:41.0000000,2020-07,Books,Male,37,176,4,704
9025,2020-07-15 04:01:25.0000000,2020-07,Home,Male,57,456,2,912
874,2020-07-15 04:21:04.0000000,2020-07,Books,Male,37,411,4,1644
16636,2020-07-15 04:28:23.0000000,2020-07,Electronics,Male,46,240,3,720
11494,2020-07-15 04:49:54.0000000,2020-07,Home,Female,47,221,1,221
8290,2020-07-15 05:55:49.0000000,2020-07,Clothing,Male,41,457,1,457
11625,2020-07-15 05:57:35.0000000,2020-07,Books,Female,56,114,3,342
15139,2020-07-15 06:00:04.0000000,2020-07,Clothing,Female,67,40,1,40
12512,2020-07-15 06:07:45.0000000,2020-07,Clothing,Male,69,122,1,122
347,2020-07-15 06:37:38.0000000,2020-07,Clothing,Female,18,455,1,455
7795,2020-07-15 07:29:12.0000000,2020-07,Books,Female,56,205,2,410
7497,2020-07-15 07:33:12.0000000,2020-07,Home,Male,22,23,4,92
14420,2020-07-15 07:39:08.0000000,2020-07,Books,Female,42,229,4,916
15208,2020-07-15 07:39:15.0000000,2020-07,Electronics,Female,32,489,4,1956
15136,2020-07-15 07:51:16.0000000,2020-07,Clothing,Male,43,15,5,75
4149,2020-07-15 08:32:30.0000000,2020-07,Home,Male,26,171,2,342
4703,2020-07-15 08:54:59.0000000,2020-07,Books,Male,32,448,5,2240
8160,2020-07-15 09:03:29.0000000,2020-07,Clothing,Female,21,489,1,489
3958,2020-07-15 09:12:12.0000000,2020-07,Electronics,Male,30,497,3,1491
12067,2020-07-15 09:17:47.0000000,2020-07,Books,Female,49,317,5,1585
15979,2020-07-15 09:37:38.0000000,2020-07,Clothing,Male,70,138,4,552
19039,2020-07-15 09:58:27.0000000,2020-07,Home,Female,55,139,5,695
373,2020-07-15 10:32:00.0000000,2020-07,Clothing,Female,21,14,5,70
17631,2020-07-15 11:04:59.0000000,2020-07,Clothing,Female,62,407,2,814
15874,2020-07-15 11:08:04.0000000,2020-07,Clothing,Male,64,17,5,85
11564,2020-07-15 11:22:29.0000000,2020-07,Books,Male,21,174,2,348
15581,2020-07-15 12:43:28.0000000,2020-07,Clothing,Female,59,212,5,1060
4096,2020-07-15 13:07:55.0000000,2020-07,Books,Female,21,173,4,692
5335,2020-07-15 13:11:39.0000000,2020-07,Home,Female,49,13,4,52
3124,2020-07-15 13:29:44.0000000,2020-07,Electronics,Male,45,288,4,1152
1327,2020-07-15 14:03:01.0000000,2020-07,Clothing,Male,25,281,1,281
5936,2020-07-15 14:06:51.0000000,2020-07,Home,Female,47,262,3,786
8475,2020-07-15 14:34:53.0000000,2020-07,Clothing,Male,45,483,4,1932
15279,2020-07-15 15:20:02.0000000,2020-07,Books,Male,30,475,2,950
5307,2020-07-15 15:21:20.0000000,2020-07,Clothing,Female,20,127,4,508
12518,2020-07-15 15:38:54.0000000,2020-07,Home,Female,57,57,5,285
4796,2020-07-15 15:48:47.0000000,2020-07,Books,Female,40,313,5,1565
11710,2020-07-15 15:53:46.0000000,2020-07,Home,Female,31,419,3,1257
19116,2020-07-15 15:59:04.0000000,2020-07,Books,Female,47,198,1,198
9688,2020-07-15 16:07:30.0000000,2020-07,Books,Male,55,445,5,2225
15869,2020-07-15 16:19:24.0000000,2020-07,Books,Female,55,233,1,233
3357,2020-07-15 16:39:22.0000000,2020-07,Home,Female,68,150,4,600
14906,2020-07-15 16:56:45.0000000,2020-07,Home,Male,63,340,5,1700
115,2020-07-15 17:23:43.0000000,2020-07,Books,Male,25,216,5,1080
17442,2020-07-15 18:05:46.0000000,2020-07,Books,Male,56,258,1,258
14520,2020-07-15 18:38:54.0000000,2020-07,Books,Female,27,349,2,698
17879,2020-07-15 18:48:05.0000000,2020-07,Electronics,Female,37,203,1,203
882,2020-07-15 18:52:55.0000000,2020-07,Home,Female,63,330,4,1320
13972,2020-07-15 19:24:50.0000000,2020-07,Books,Male,31,489,1,489
10563,2020-07-15 19:38:03.0000000,2020-07,Books,Female,24,332,2,664
17750,2020-07-15 20:02:58.0000000,2020-07,Books,Male,33,359,1,359
6170,2020-07-15 20:30:49.0000000,2020-07,Clothing,Male,42,416,5,2080
15391,2020-07-15 20:30:58.0000000,2020-07,Electronics,Female,46,301,5,1505
14682,2020-07-15 20:43:57.0000000,2020-07,Clothing,Male,69,383,2,766
4955,2020-07-15 21:33:31.0000000,2020-07,Books,Female,25,191,3,573
12937,2020-07-15 21:41:39.0000000,2020-07,Home,Female,62,400,3,1200
2437,2020-07-15 21:58:06.0000000,2020-07,Books,Female,55,310,4,1240
8368,2020-07-15 22:12:13.0000000,2020-07,Clothing,Male,43,195,1,195
15028,2020-07-15 22:18:28.0000000,2020-07,Electronics,Female,58,405,5,2025
14128,2020-07-15 22:27:36.0000000,2020-07,Clothing,Male,48,227,4,908
13101,2020-07-15 22:49:11.0000000,2020-07,Books,Male,27,468,3,1404
6069,2020-07-15 23:11:16.0000000,2020-07,Clothing,Female,61,67,2,134
15654,2020-07-15 23:25:58.0000000,2020-07,Electronics,Male,40,25,2,50
5454,2020-07-15 23:31:25.0000000,2020-07,Electronics,Male,42,129,5,645
13978,2020-07-15 23:42:26.0000000,2020-07,Clothing,Female,58,192,5,960
12765,2020-07-16 00:02:08.0000000,2020-07,Clothing,Male,51,390,1,390
586,2020-07-16 00:42:33.0000000,2020-07,Clothing,Male,52,134,4,536
2290,2020-07-16 00:43:57.0000000,2020-07,Clothing,Female,55,183,2,366
15296,2020-07-16 00:54:54.0000000,2020-07,Home,Female,50,389,2,778
7088,2020-07-16 01:00:20.0000000,2020-07,Home,Male,60,104,4,416
6950,2020-07-16 01:05:48.0000000,2020-07,Home,Female,56,424,1,424
7469,2020-07-16 01:14:58.0000000,2020-07,Books,Male,24,198,2,396
5311,2020-07-16 01:17:40.0000000,2020-07,Books,Male,41,142,5,710
19618,2020-07-16 01:23:56.0000000,2020-07,Home,Male,54,91,4,364
4445,2020-07-16 01:28:49.0000000,2020-07,Clothing,Male,47,351,1,351
2156,2020-07-16 01:45:19.0000000,2020-07,Clothing,Male,27,415,3,1245
556,2020-07-16 02:12:19.0000000,2020-07,Books,Female,28,319,4,1276
16683,2020-07-16 02:28:21.0000000,2020-07,Home,Female,50,358,4,1432
8013,2020-07-16 02:45:23.0000000,2020-07,Home,Male,31,267,3,801
17324,2020-07-16 03:09:27.0000000,2020-07,Books,Female,58,332,2,664
13209,2020-07-16 03:59:32.0000000,2020-07,Home,Female,53,60,4,240
4788,2020-07-16 04:30:34.0000000,2020-07,Electronics,Female,27,128,1,128
8498,2020-07-16 04:33:44.0000000,2020-07,Electronics,Female,52,226,5,1130
12750,2020-07-16 05:50:08.0000000,2020-07,Electronics,Female,54,353,4,1412
8572,2020-07-16 05:58:45.0000000,2020-07,Clothing,Male,39,42,2,84
6880,2020-07-16 06:06:17.0000000,2020-07,Clothing,Female,48,454,1,454
16419,2020-07-16 06:15:26.0000000,2020-07,Books,Female,21,453,2,906
2757,2020-07-16 06:31:11.0000000,2020-07,Books,Female,26,137,3,411
19356,2020-07-16 07:27:07.0000000,2020-07,Books,Male,53,191,5,955
1150,2020-07-16 07:58:53.0000000,2020-07,Clothing,Female,34,463,2,926
1092,2020-07-16 08:10:19.0000000,2020-07,Books,Female,34,234,1,234
1693,2020-07-16 08:21:37.0000000,2020-07,Electronics,Female,27,463,5,2315
10198,2020-07-16 09:01:09.0000000,2020-07,Home,Female,59,157,3,471
11493,2020-07-16 09:22:31.0000000,2020-07,Books,Female,53,370,2,740
10431,2020-07-16 09:42:22.0000000,2020-07,Clothing,Male,49,115,1,115
18143,2020-07-16 09:50:28.0000000,2020-07,Clothing,Female,39,20,1,20
1653,2020-07-16 10:20:47.0000000,2020-07,Home,Female,39,14,5,70
8197,2020-07-16 10:34:54.0000000,2020-07,Clothing,Male,35,103,1,103
4710,2020-07-16 10:50:05.0000000,2020-07,Books,Female,35,52,5,260
13038,2020-07-16 11:00:14.0000000,2020-07,Home,Male,39,488,5,2440
1532,2020-07-16 11:05:20.0000000,2020-07,Books,Male,20,71,4,284
6954,2020-07-16 11:07:54.0000000,2020-07,Electronics,Male,38,31,4,124
4672,2020-07-16 11:45:45.0000000,2020-07,Books,Male,56,260,2,520
16243,2020-07-16 12:20:16.0000000,2020-07,Electronics,Male,70,407,2,814
14508,2020-07-16 12:21:58.0000000,2020-07,Clothing,Male,50,284,1,284
