,customer_id,purchase_date,product_category,product_price,quantity,payment_method,customer_age,gender
4438,1600,2020-02-29 22:47:28,Home,354.00,5,Credit Card,25,Female
4439,7699,2020-02-29 23:27:47,Books,148.00,4,Credit Card,35,Male
4440,18387,2020-02-29 23:41:07,Home,149.00,1,Credit Card,43,Male
4441,8632,2020-02-29 23:50:13,Home,189.00,1,Credit Card,39,Female
4442,18469,2020-03-01 00:03:45,Books,432.00,2,Credit Card,40,Male
4443,9637,2020-03-01 00:14:53,Clothing,75.00,2,PayPal,55,Male
4444,16035,2020-03-01 00:15:41,Home,25.00,1,Credit Card,24,Male
4445,4412,2020-03-01 00:51:20,Home,45.00,5,PayPal,23,Male
4446,16233,2020-03-01 01:08:46,Books,229.00,5,Cash,55,Female
4447,15202,2020-03-01 01:21:47,Books,134.00,5,Cash,64,Male
4448,1099,2020-03-01 01:57:00,Clothing,450.00,1,PayPal,21,Female
4449,10905,2020-03-01 01:58:19,Books,108.00,3,PayPal,45,Female
4450,272,2020-03-01 02:09:32,Electronics,149.00,5,Credit Card,41,Male
4451,1266,2020-03-01 02:46:23,Books,97.00,2,Credit Card,68,Female
4452,6246,2020-03-01 02:50:14,Electronics,151.00,5,Cash,31,Male
4453,17020,2020-03-01 03:35:27,Clothing,438.00,1,Cash,44,Male
4454,9315,2020-03-01 03:35:46,Electronics,434.00,4,Crypto,58,Female
4455,7285,2020-03-01 03:53:48,Clothing,15.00,5,Credit Card,42,Male
4456,11750,2020-03-01 04:10:49,Clothing,481.00,4,PayPal,28,Male
4457,4020,2020-03-01 04:15:13,Books,491.00,1,Cash,67,Female
4458,25,2020-03-01 04:41:00,Books,93.00,2,Crypto,33,Male
4459,8862,2020-03-01 04:45:06,Books,256.00,4,PayPal,37,Female
4460,3835,2020-03-01 06:05:22,Books,211.00,4,Credit Card,34,Male
4461,2970,2020-03-01 06:09:07,Electronics,270.00,4,PayPal,20,Male
4462,1524,2020-03-01 06:54:40,Books,351.00,2,Credit Card,38,Female
4463,1899,2020-03-01 07:45:47,Clothing,420.00,3,PayPal,44,Female
4464,229,2020-03-01 08:00:13,Electronics,424.00,5,PayPal,19,Female
4465,123,2020-03-01 08:17:27,Home,270.00,3,Credit Card,41,Female
4466,11994,2020-03-01 08:20:06,Books,21.00,4,Credit Card,24,Female
4467,4834,2020-03-01 09:00:37,Books,347.00,2,PayPal,66,Male
4468,5523,2020-03-01 09:06:08,Books,342.00,2,Cash,26,Female
4469,7168,2020-03-01 10:15:02,Home,50.00,1,Credit Card,70,Male
4470,12099,2020-03-01 10:46:51,Clothing,378.00,5,Cash,65,Female
4471,5477,2020-03-01 10:50:48,Electronics,220.00,4,Credit Card,66,Female
4472,9170,2020-03-01 11:37:54,Books,120.00,2,Cash,29,Male
4473,15423,2020-03-01 11:40:05,Home,460.00,5,Credit Card,59,Female
4474,2167,2020-03-01 11:49:48,Clothing,111.00,2,Crypto,24,Female
4475,5408,2020-03-01 12:46:36,Home,65.00,2,Crypto,26,Male
4476,18871,2020-03-01 13:02:43,Books,444.00,2,Crypto,42,Female
4477,18723,2020-03-01 13:07:11,Home,362.00,2,PayPal,28,Female
4478,6906,2020-03-01 13:12:30,Books,264.00,4,Cash,22,Female
4479,9972,2020-03-01 13:15:32,Home,349.00,2,Credit Card,18,Male
4480,6298,2020-03-01 14:09:29,Clothing,478.00,2,Credit Card,20,Female
4481,17075,2020-03-01 14:57:33,Books,116.00,4,Credit Card,46,Male
4482,363,2020-03-01 15:25:02,Books,201.00,3,Credit Card,69,Female
4483,6076,2020-03-01 15:34:34,Clothing,38.00,5,Cash,30,Female
4484,4327,2020-03-01 15:36:15,Books,380.00,4,Crypto,59,Female
4485,9016,2020-03-01 15:43:38,Electronics,21.00,2,Cash,18,Female
4486,387,2020-03-01 15:50:36,Clothing,159.00,3,Credit Card,36,Female
4487,2707,2020-03-01 15:52:49,Books,277.00,4,Cash,48,Male
4488,17809,2020-03-01 15:54:38,Books,114.00,4,PayPal,55,Female
4489,17078,2020-03-01 16:05:38,Electronics,442.00,4,Crypto,47,Male
4490,11633,2020-03-01 16:11:42,Clothing,208.00,5,Credit Card,25,Male
4491,18576,2020-03-01 16:53:49,Clothing,105.00,5,Cash,30,Male
4492,11,2020-03-01 16:55:47,Clothing,135.00,4,Crypto,34,Female
4493,347,2020-03-01 17:09:24,Clothing,229.00,4,Cash,18,Female
4494,17116,2020-03-01 17:15:25,Electronics,254.00,5,Credit Card,53,Female
4495,11027,2020-03-01 17:23:09,Clothing,183.00,3,Credit Card,30,Male
4496,18465,2020-03-01 17:24:49,Books,23.00,3,Credit Card,38,Male
4497,17072,2020-03-01 17:55:05,Books,184.00,4,Crypto,59,Female
4498,17214,2020-03-01 18:00:26,Clothing,484.00,4,PayPal,24,Male
4499,13569,2020-03-01 18:09:48,Clothing,180.00,1,Crypto,63,Female
4500,17893,2020-03-01 18:14:29,Clothing,211.00,2,Crypto,51,Female
4501,15576,2020-03-01 18:18:38,Home,459.00,5,Credit Card,61,Female
4502,7562,2020-03-01 18:40:55,Books,206.00,4,Credit Card,53,Male
4503,697,2020-03-01 18:52:59,Books,81.00,5,Credit Card,20,Female
4504,12724,2020-03-01 19:11:16,Clothing,326.00,4,PayPal,18,Male
4505,13399,2020-03-01 19:27:25,Clothing,84.00,5,Cash,51,Female
4506,5162,2020-03-01 19:39:47,Clothing,59.00,5,Cash,30,Male
4507,17827,2020-03-01 19:43:49,Books,257.00,4,Credit Card,68,Female
4508,4439,2020-03-01 20:05:58,Home,470.00,1,PayPal,41,Female
4509,18705,2020-03-01 20:18:38,Books,438.00,4,Credit Card,60,Female
4510,6710,2020-03-01 20:19:12,Books,112.00,3,Cash,47,Male
4511,2828,2020-03-01 20:57:20,Books,174.00,1,Credit Card,26,Male
4512,273,2020-03-01 21:00:31,Books,92.00,3,Cash,36,Female
4513,3577,2020-03-01 21:00:35,Home,226.00,1,Credit Card,42,Male
4514,2377,2020-03-01 21:08:39,Electronics,125.00,1,Cash,47,Male
4515,18411,2020-03-01 21:12:23,Home,170.00,2,PayPal,66,Male
4516,12487,2020-03-01 21:17:41,Clothing,468.00,2,Crypto,64,Male
4517,11053,2020-03-01 22:17:45,Clothing,68.00,3,Cash,32,Male
4518,12721,2020-03-01 22:41:15,Clothing,304.00,3,Credit Card,30,Male
4519,12866,2020-03-01 22:47:16,Home,32.00,4,Credit Card,21,Female
4520,14771,2020-03-01 22:49:48,Clothing,356.00,4,PayPal,63,Male
4521,17373,2020-03-01 22:53:32,Clothing,157.00,3,PayPal,28,Male
4522,18497,2020-03-01 23:01:36,Clothing,57.00,4,PayPal,50,Male
4523,11463,2020-03-01 23:10:42,Clothing,197.00,2,PayPal,34,Male
4524,3421,2020-03-01 23:21:13,Home,249.00,3,Credit Card,37,Female
4525,14296,2020-03-01 23:22:51,Home,101.00,5,Credit Card,29,Male
4526,4454,2020-03-01 23:43:22,Clothing,254.00,2,Cash,27,Female
4527,10419,2020-03-01 23:53:23,Books,417.00,2,Cash,64,Male
4528,8943,2020-03-02 00:03:01,Books,235.00,1,Crypto,50,Male
4529,5715,2020-03-02 00:15:42,Clothing,235.00,3,Credit Card,59,Male
4530,4693,2020-03-02 00:22:33,Books,436.00,4,Credit Card,23,Female
4531,18156,2020-03-02 00:37:55,Electronics,10.00,4,Credit Card,56,Male
4532,8987,2020-03-02 00:56:06,Clothing,467.00,1,Credit Card,62,Male
4533,18367,2020-03-02 01:09:06,Books,318.00,5,Cash,18,Male
4534,1123,2020-03-02 01:29:43,Books,457.00,5,Credit Card,56,Male
4535,10909,2020-03-02 02:04:00,Electronics,419.00,4,Cash,40,Female
4536,11677,2020-03-02 02:19:16,Clothing,177.00,1,PayPal,70,Male
4537,17848,2020-03-02 03:31:34,Clothing,146.00,5,PayPal,61,Female
4538,4231,2020-03-02 03:43:32,Home,26.00,3,Credit Card,48,Male
4539,9929,2020-03-02 03:50:30,Clothing,309.00,1,Crypto,26,Male
4540,15571,2020-03-02 03:56:40,Home,307.00,4,Credit Card,68,Male
4541,5606,2020-03-02 04:02:54,Clothing,402.00,4,Credit Card,43,Female
4542,13942,2020-03-02 04:37:17,Clothing,490.00,2,Credit Card,20,Male
4543,15760,2020-03-02 04:48:52,Electronics,76.00,2,Credit Card,55,Male
4544,19349,2020-03-02 05:01:45,Electronics,376.00,3,PayPal,25,Female
4545,16132,2020-03-02 05:05:54,Books,109.00,4,PayPal,58,Female
4546,9966,2020-03-02 05:31:08,Books,45.00,5,Cash,30,Male
4547,18390,2020-03-02 06:41:38,Clothing,223.00,2,PayPal,26,Male
4548,1117,2020-03-02 07:16:35,Books,228.00,2,Cash,57,Female
4549,1010,2020-03-02 07:18:25,Books,137.00,2,Credit Card,67,Female
4550,4546,2020-03-02 07:34:27,Electronics,294.00,3,PayPal,30,Female
4551,19237,2020-03-02 07:37:43,Clothing,152.00,5,PayPal,44,Female
4552,12471,2020-03-02 07:47:54,Clothing,390.00,3,PayPal,22,Male
4553,5889,2020-03-02 07:59:36,Clothing,52.00,1,PayPal,31,Male
4554,14857,2020-03-02 08:19:39,Home,81.00,3,Cash,61,Male
4555,3133,2020-03-02 08:27:56,Books,83.00,1,Cash,61,Male
4556,12606,2020-03-02 09:00:09,Books,243.00,2,Credit Card,36,Female
4557,11698,2020-03-02 09:03:54,Books,162.00,2,Credit Card,48,Female
4558,6807,2020-03-02 10:44:55,Electronics,63.00,5,PayPal,45,Female
4559,1147,2020-03-02 11:01:46,Clothing,418.00,4,PayPal,53,Male
4560,3317,2020-03-02 11:16:58,Books,429.00,2,Cash,39,Female
4561,10436,2020-03-02 11:33:36,Home,189.00,5,Credit Card,48,Female
4562,8853,2020-03-02 11:38:27,Books,124.00,2,PayPal,21,Male
4563,4870,2020-03-02 11:43:52,Books,69.00,1,Cash,64,Female
4564,14375,2020-03-02 11:51:05,Home,463.00,2,Cash,53,Female
4565,833,2020-03-02 12:26:32,Electronics,392.00,5,PayPal,28,Male
4566,7900,2020-03-02 12:50:17,Clothing,129.00,2,Credit Card,70,Male
4567,9770,2020-03-02 13:03:37,Home,160.00,5,PayPal,47,Female
4568,11057,2020-03-02 14:58:19,Books,266.00,3,Credit Card,45,Male
4569,10947,2020-03-02 15:47:23,Home,409.00,1,Credit Card,26,Female
4570,11893,2020-03-02 15:56:48,Clothing,364.00,1,PayPal,38,Male
4571,16747,2020-03-02 16:07:14,Home,282.00,5,PayPal,64,Female
4572,5902,2020-03-02 16:12:22,Home,329.00,3,Credit Card,58,Male
4573,7820,2020-03-02 17:01:04,Clothing,160.00,1,Credit Card,18,Male
4574,6881,2020-03-02 17:39:04,Books,292.00,1,Credit Card,28,Male
4575,14436,2020-03-02 17:42:39,Books,443.00,3,PayPal,29,Male
4576,9922,2020-03-02 17:47:24,Books,19.00,5,Cash,27,Male
4577,12045,2020-03-02 17:53:08,Electronics,46.00,5,Cash,61,Female
4578,13323,2020-03-02 17:53:36,Books,315.00,2,Crypto,33,Male
4579,19285,2020-03-02 18:13:49,Home,200.00,1,PayPal,51,Female
4580,18396,2020-03-02 18:14:59,Home,160.00,4,Crypto,57,Female
4581,19867,2020-03-02 18:41:03,Books,107.00,5,Credit Card,38,Female
4582,9480,2020-03-02 19:12:04,Clothing,332.00,5,Credit Card,47,Female
4583,18147,2020-03-02 19:19:13,Home,134.00,2,PayPal,53,Female
4584,948,2020-03-02 19:20:08,Electronics,111.00,3,Credit Card,48,Female
4585,10243,2020-03-02 19:21:11,Home,370.00,5,Credit Card,61,Male
4586,7991,2020-03-02 20:19:00,Electronics,215.00,4,Credit Card,54,Male
4587,12235,2020-03-02 20:26:53,Home,154.00,1,Credit Card,40,Male
4588,12754,2020-03-02 20:30:44,Clothing,247.00,3,Cash,47,Male
4589,2706,2020-03-02 20:56:15,Clothing,91.00,5,Cash,44,Male
4590,2715,2020-03-02 21:31:49,Electronics,225.00,2,Credit Card,28,Female
4591,1604,2020-03-02 21:37:04,Home,30.00,4,Credit Card,25,Male
4592,818,2020-03-02 21:39:15,Clothing,127.00,1,PayPal,65,Female
4593,2419,2020-03-02 21:43:55,Books,165.00,2,Credit Card,49,Male
4594,18910,2020-03-02 21:47:14,Books,184.00,2,Cash,51,Male
4595,11268,2020-03-02 21:49:23,Home,20.00,5,Credit Card,20,Male
4596,10678,2020-03-02 22:08:55,Clothing,371.00,5,Cash,27,Female
4597,11592,2020-03-02 22:14:58,Electronics,475.00,4,Cash,58,Female
4598,15389,2020-03-02 22:32:47,Home,257.00,1,PayPal,64,Female
4599,10375,2020-03-02 23:20:44,Home,321.00,2,Credit Card,47,Male
4600,19888,2020-03-02 23:21:07,Clothing,467.00,3,PayPal,44,Male
4601,4240,2020-03-02 23:39:36,Clothing,54.00,1,Cash,44,Female
4602,14816,2020-03-03 00:01:15,Clothing,68.00,1,Credit Card,58,Male
4603,10354,2020-03-03 00:06:26,Books,122.00,3,Credit Card,70,Male
4604,13549,2020-03-03 00:36:18,Home,327.00,4,Credit Card,40,Female
4605,8381,2020-03-03 00:56:32,Clothing,41.00,4,Credit Card,45,Male
4606,10862,2020-03-03 01:25:36,Clothing,76.00,5,Credit Card,26,Female
4607,3991,2020-03-03 01:27:41,Clothing,470.00,5,Credit Card,41,Female
4608,9637,2020-03-03 01:43:18,Home,328.00,1,Credit Card,55,Male
4609,14586,2020-03-03 01:54:19,Clothing,317.00,4,Cash,45,Female
4610,8822,2020-03-03 02:02:32,Books,257.00,1,Credit Card,59,Female
4611,18696,2020-03-03 02:11:17,Home,351.00,5,PayPal,53,Male
4612,485,2020-03-03 03:07:48,Home,241.00,4,Credit Card,35,Female
4613,11490,2020-03-03 03:14:51,Clothing,446.00,3,Credit Card,21,Female
4614,6599,2020-03-03 03:41:16,Clothing,88.00,3,Credit Card,18,Female
4615,7760,2020-03-03 03:57:55,Home,115.00,3,Credit Card,20,Female
4616,4596,2020-03-03 04:07:22,Electronics,14.00,2,Credit Card,67,Male
4617,6675,2020-03-03 04:07:36,Home,167.00,4,Credit Card,62,Male
4618,3705,2020-03-03 04:09:19,Electronics,370.00,5,PayPal,55,Female
4619,13257,2020-03-03 04:17:08,Electronics,449.00,5,Credit Card,24,Female
4620,7660,2020-03-03 04:17:14,Electronics,357.00,1,Cash,41,Female
4621,8204,2020-03-03 04:48:06,Home,404.00,2,Credit Card,55,Female
4622,3614,2020-03-03 05:03:59,Electronics,325.00,3,Credit Card,42,Male
4623,6023,2020-03-03 05:32:38,Clothing,141.00,1,PayPal,23,Male
4624,19360,2020-03-03 05:35:35,Electronics,79.00,2,Credit Card,33,Male
4625,2077,2020-03-03 05:50:55,Clothing,149.00,3,Cash,61,Male
4626,16035,2020-03-03 06:55:25,Home,142.00,4,Credit Card,24,Male
4627,19811,2020-03-03 07:16:56,Clothing,410.00,2,Credit Card,59,Female
4628,4094,2020-03-03 07:22:53,Electronics,367.00,5,Cash,30,Male
4629,9170,2020-03-03 07:25:20,Electronics,345.00,1,Crypto,29,Male
4630,17575,2020-03-03 07:40:50,Books,269.00,2,Credit Card,24,Male
4631,15707,2020-03-03 07:41:05,Clothing,73.00,1,PayPal,43,Female
4632,15709,2020-03-03 07:57:03,Electronics,66.00,4,Credit Card,59,Male
4633,12801,2020-03-03 08:03:47,Books,490.00,4,Crypto,68,Female
4634,4241,2020-03-03 08:32:32,Home,250.00,1,Credit Card,44,Male
4635,12929,2020-03-03 08:50:14,Books,70.00,1,PayPal,66,Female
4636,16641,2020-03-03 08:56:59,Clothing,140.00,2,Credit Card,61,Male
4637,3051,2020-03-03 09:19:04,Clothing,485.00,4,PayPal,43,Male
4638,19264,2020-03-03 09:28:33,Books,52.00,3,Credit Card,48,Male
4639,11798,2020-03-03 09:40:35,Books,319.00,3,Crypto,45,Male
4640,19809,2020-03-03 10:01:46,Electronics,493.00,3,Cash,58,Female
4641,1128,2020-03-03 10:22:55,Clothing,444.00,3,PayPal,69,Male
4642,16574,2020-03-03 10:32:22,Home,246.00,3,Cash,41,Male
4643,2530,2020-03-03 10:59:56,Home,144.00,2,Cash,34,Male
4644,7928,2020-03-03 12:35:58,Home,41.00,1,PayPal,46,Male
4645,15836,2020-03-03 13:07:55,Electronics,307.00,4,PayPal,44,Male
4646,7607,2020-03-03 14:49:02,Clothing,290.00,3,Credit Card,45,Male
4647,4585,2020-03-03 15:56:32,Books,361.00,1,Crypto,69,Female
4648,11396,2020-03-03 16:13:04,Home,266.00,5,PayPal,56,Female
4649,5745,2020-03-03 16:22:48,Clothing,218.00,3,Cash,52,Female
4650,1233,2020-03-03 16:39:54,Books,130.00,5,Credit Card,35,Female
4651,17061,2020-03-03 17:25:53,Books,480.00,1,PayPal,24,Female
4652,3265,2020-03-03 17:40:21,Home,438.00,5,Cash,70,Female
4653,14318,2020-03-03 18:08:30,Home,192.00,4,Credit Card,66,Female
4654,1450,2020-03-03 18:49:56,Clothing,424.00,2,Cash,66,Male
4655,14355,2020-03-03 18:50:47,Books,92.00,5,Credit Card,57,Male
4656,3973,2020-03-03 19:32:40,Clothing,120.00,2,Crypto,47,Female
4657,14702,2020-03-03 19:54:36,Books,175.00,4,Cash,58,Male
4658,19161,2020-03-03 20:27:32,Home,193.00,2,Cash,56,Female
4659,3515,2020-03-03 20:43:02,Electronics,279.00,2,Crypto,36,Male
4660,13854,2020-03-03 21:19:59,Books,466.00,3,Credit Card,50,Female
4661,7351,2020-03-03 21:33:26,Electronics,454.00,2,Credit Card,48,Female
4662,1337,2020-03-03 21:44:45,Books,415.00,2,PayPal,25,Male
4663,4749,2020-03-03 21:48:23,Electronics,68.00,4,Cash,37,Female
4664,15595,2020-03-03 21:52:22,Books,15.00,3,PayPal,42,Female
4665,8250,2020-03-03 21:59:04,Clothing,41.00,2,Cash,24,Male
4666,18280,2020-03-03 22:03:05,Clothing,13.00,3,Cash,24,Female
4667,3011,2020-03-03 22:22:57,Books,155.00,5,Cash,40,Female
4668,9564,2020-03-03 22:23:55,Electronics,78.00,5,Cash,32,Female
4669,19816,2020-03-03 23:00:26,Clothing,380.00,5,PayPal,38,Male
4670,9524,2020-03-03 23:00:41,Clothing,424.00,5,Crypto,48,Female
4671,7952,2020-03-04 00:17:35,Electronics,339.00,3,Credit Card,49,Female
4672,15266,2020-03-04 00:35:52,Books,278.00,5,Cash,40,Female
4673,18135,2020-03-04 00:36:14,Clothing,401.00,3,Cash,70,Female
4674,17430,2020-03-04 01:04:15,Clothing,221.00,4,Cash,67,Male
4675,5550,2020-03-04 01:19:51,Clothing,461.00,2,PayPal,20,Male
4676,15735,2020-03-04 02:16:51,Electronics,479.00,4,PayPal,68,Male
4677,15496,2020-03-04 02:24:06,Books,234.00,2,Credit Card,41,Female
4678,17560,2020-03-04 02:38:21,Clothing,284.00,2,Crypto,67,Male
4679,4505,2020-03-04 02:38:55,Clothing,159.00,2,Credit Card,58,Male
4680,11063,2020-03-04 02:45:44,Clothing,129.00,3,Credit Card,32,Male
4681,7810,2020-03-04 04:24:59,Clothing,281.00,4,Cash,40,Female
4682,10996,2020-03-04 04:31:46,Clothing,330.00,3,PayPal,63,Male
4683,18098,2020-03-04 04:41:36,Books,20.00,4,PayPal,64,Male
4684,1381,2020-03-04 04:47:15,Books,469.00,1,PayPal,51,Female
4685,7687,2020-03-04 04:50:57,Books,253.00,3,PayPal,55,Female
4686,10956,2020-03-04 05:14:39,Clothing,193.00,1,PayPal,47,Male
4687,11826,2020-03-04 05:50:06,Electronics,300.00,3,PayPal,26,Female
4688,214,2020-03-04 05:51:17,Electronics,297.00,3,Credit Card,47,Female
4689,35,2020-03-04 05:53:07,Electronics,442.00,5,Crypto,27,Male
4690,14655,2020-03-04 06:12:54,Clothing,85.00,5,PayPal,50,Male
4691,15543,2020-03-04 06:34:27,Books,458.00,1,Cash,56,Female
4692,15842,2020-03-04 06:53:11,Home,234.00,4,PayPal,34,Male
4693,17074,2020-03-04 06:56:41,Books,287.00,3,Credit Card,23,Female
4694,18732,2020-03-04 06:56:48,Books,111.00,5,Credit Card,58,Female
4695,18067,2020-03-04 07:09:49,Clothing,413.00,2,Credit Card,58,Female
4696,4921,2020-03-04 07:23:29,Books,347.00,3,Credit Card,65,Male
4697,6390,2020-03-04 08:14:17,Books,240.00,3,PayPal,47,Female
4698,11631,2020-03-04 08:32:17,Books,283.00,1,Credit Card,21,Male
4699,2807,2020-03-04 08:34:16,Books,249.00,3,Crypto,40,Male
4700,13230,2020-03-04 08:37:40,Electronics,139.00,5,Cash,34,Female
4701,1091,2020-03-04 09:16:36,Books,471.00,3,Credit Card,49,Male
4702,15899,2020-03-04 09:35:06,Books,237.00,3,PayPal,44,Female
4703,18364,2020-03-04 09:51:02,Books,85.00,5,Cash,64,Female
4704,1045,2020-03-04 10:07:34,Home,248.00,1,PayPal,52,Male
4705,4087,2020-03-04 10:28:59,Home,189.00,1,Cash,21,Female
4706,6789,2020-03-04 10:34:32,Books,288.00,1,Credit Card,69,Male
4707,1364,2020-03-04 10:58:42,Clothing,453.00,1,PayPal,54,Male
4708,519,2020-03-04 11:02:20,Electronics,405.00,3,Credit Card,29,Female
4709,17472,2020-03-04 11:03:36,Clothing,337.00,1,PayPal,31,Female
4710,11854,2020-03-04 11:07:53,Electronics,356.00,5,Credit Card,60,Male
4711,12355,2020-03-04 11:26:04,Books,82.00,2,PayPal,22,Male
4712,11235,2020-03-04 11:59:19,Books,11.00,3,Cash,38,Male
4713,9666,2020-03-04 12:33:56,Books,62.00,5,Credit Card,51,Female
4714,49,2020-03-04 12:35:21,Home,372.00,2,Credit Card,19,Male
4715,8800,2020-03-04 13:19:05,Home,332.00,4,PayPal,67,Female
4716,22,2020-03-04 14:22:53,Electronics,332.00,5,Credit Card,61,Male
4717,6380,2020-03-04 14:24:48,Clothing,315.00,4,Credit Card,50,Male
4718,15055,2020-03-04 14:34:38,Books,254.00,5,Credit Card,42,Male
4719,16796,2020-03-04 14:55:41,Clothing,120.00,1,Credit Card,47,Female
4720,16862,2020-03-04 15:38:23,Home,82.00,3,Crypto,48,Female
4721,19474,2020-03-04 16:09:50,Clothing,95.00,4,PayPal,25,Female
4722,3871,2020-03-04 16:13:37,Home,474.00,4,Crypto,68,Male
4723,18704,2020-03-04 17:10:11,Books,104.00,2,Credit Card,39,Female
4724,4269,2020-03-04 17:23:03,Clothing,386.00,3,Credit Card,69,Male
4725,2234,2020-03-04 17:30:23,Home,476.00,4,Credit Card,55,Male
4726,4391,2020-03-04 17:31:01,Clothing,467.00,2,Crypto,51,Male
4727,5530,2020-03-04 17:32:42,Clothing,156.00,5,PayPal,40,Female
4728,4515,2020-03-04 17:52:16,Books,81.00,4,Cash,66,Female
4729,16343,2020-03-04 18:03:22,Clothing,274.00,4,Credit Card,51,Female
4730,18256,2020-03-04 18:03:25,Home,377.00,3,PayPal,44,Female
4731,6953,2020-03-04 18:16:33,Books,343.00,4,Credit Card,47,Male
4732,16029,2020-03-04 18:19:43,Electronics,236.00,4,Credit Card,28,Female
4733,10543,2020-03-04 18:31:24,Electronics,76.00,4,PayPal,20,Female
4734,14587,2020-03-04 19:35:30,Clothing,97.00,1,PayPal,59,Male
4735,1097,2020-03-04 19:48:15,Home,206.00,5,Credit Card,19,Male
4736,18764,2020-03-04 20:09:09,Books,86.00,5,Credit Card,50,Female
4737,196,2020-03-04 20:37:24,Clothing,130.00,2,Cash,46,Female
4738,1498,2020-03-04 20:56:09,Home,400.00,5,PayPal,36,Female
4739,566,2020-03-04 21:41:30,Clothing,278.00,1,PayPal,65,Male
4740,11495,2020-03-04 22:03:19,Books,255.00,1,Credit Card,56,Female
4741,8064,2020-03-04 22:22:58,Electronics,308.00,1,Credit Card,30,Female
4742,3002,2020-03-04 22:34:17,Books,432.00,5,Credit Card,42,Male
4743,5203,2020-03-04 22:36:02,Clothing,321.00,3,PayPal,39,Female
4744,16652,2020-03-04 22:39:33,Clothing,147.00,2,Credit Card,19,Male
4745,7575,2020-03-04 22:55:48,Home,241.00,2,Credit Card,20,Male
4746,5905,2020-03-04 23:21:55,Home,310.00,5,Cash,43,Female
4747,85,2020-03-04 23:52:03,Clothing,304.00,5,Credit Card,31,Female
4748,14837,2020-03-04 23:54:15,Books,220.00,5,PayPal,50,Female
4749,510,2020-03-05 00:23:44,Books,154.00,1,PayPal,23,Male
4750,4895,2020-03-05 01:17:40,Home,272.00,3,Cash,69,Female
4751,12271,2020-03-05 01:20:43,Clothing,284.00,1,PayPal,48,Male
4752,3863,2020-03-05 01:21:47,Clothing,162.00,4,Credit Card,45,Male
4753,17669,2020-03-05 01:36:33,Home,234.00,1,Credit Card,26,Female
4754,6353,2020-03-05 02:14:14,Clothing,126.00,3,Crypto,49,Female
4755,12412,2020-03-05 04:12:33,Electronics,427.00,3,Credit Card,39,Female
4756,15074,2020-03-05 04:15:08,Books,283.00,4,PayPal,39,Male
4757,18503,2020-03-05 04:19:18,Clothing,79.00,5,Cash,42,Male
4758,1913,2020-03-05 06:02:39,Electronics,161.00,4,PayPal,22,Female
4759,17835,2020-03-05 06:11:53,Clothing,397.00,5,Credit Card,28,Female
4760,11162,2020-03-05 06:19:08,Clothing,222.00,3,PayPal,47,Male
4761,16844,2020-03-05 06:46:34,Home,432.00,5,Credit Card,22,Male
4762,18398,2020-03-05 07:07:32,Books,137.00,3,Crypto,20,Female
4763,1660,2020-03-05 07:19:44,Clothing,265.00,2,Crypto,20,Male
4764,7430,2020-03-05 08:09:44,Clothing,118.00,2,Crypto,64,Male
4765,11836,2020-03-05 08:36:37,Books,43.00,3,Cash,58,Female
4766,19013,2020-03-05 09:06:10,Clothing,24.00,2,Crypto,67,Female
4767,49,2020-03-05 09:08:21,Electronics,284.00,3,Credit Card,19,Male
4768,8191,2020-03-05 09:13:02,Books,133.00,2,Credit Card,49,Male
4769,791,2020-03-05 09:43:30,Electronics,94.00,4,Crypto,32,Female
4770,3521,2020-03-05 09:46:44,Books,12.00,2,Crypto,19,Female
4771,46,2020-03-05 10:13:46,Books,324.00,5,Crypto,61,Male
4772,7427,2020-03-05 10:19:32,Clothing,69.00,5,PayPal,18,Female
4773,16782,2020-03-05 11:06:14,Clothing,167.00,1,PayPal,58,Male
4774,2642,2020-03-05 11:50:30,Books,74.00,2,Credit Card,32,Male
4775,19261,2020-03-05 11:53:57,Electronics,328.00,2,Credit Card,47,Female
4776,19314,2020-03-05 12:06:27,Home,363.00,2,PayPal,27,Female
4777,8184,2020-03-05 12:31:52,Home,315.00,3,PayPal,43,Male
4778,3077,2020-03-05 12:40:41,Clothing,339.00,3,PayPal,35,Female
4779,2340,2020-03-05 12:42:16,Clothing,73.00,1,Crypto,35,Male
4780,10744,2020-03-05 12:56:45,Clothing,199.00,1,Credit Card,27,Female
4781,7722,2020-03-05 13:26:23,Clothing,12.00,2,Credit Card,37,Male
4782,5602,2020-03-05 13:59:50,Home,479.00,5,Credit Card,33,Female
4783,3891,2020-03-05 14:05:18,Clothing,460.00,1,Credit Card,31,Female
4784,15448,2020-03-05 14:07:16,Home,103.00,1,Cash,27,Female
4785,15021,2020-03-05 15:03:36,Home,306.00,2,Credit Card,42,Female
4786,8619,2020-03-05 15:04:48,Clothing,412.00,1,Credit Card,42,Female
4787,11627,2020-03-05 15:32:58,Home,250.00,5,PayPal,49,Female
4788,17829,2020-03-05 15:58:20,Electronics,387.00,4,PayPal,65,Male
4789,1311,2020-03-05 16:04:41,Books,468.00,3,Cash,47,Female
4790,4224,2020-03-05 16:50:37,Home,27.00,1,Credit Card,29,Male
4791,1623,2020-03-05 17:09:57,Clothing,454.00,1,PayPal,64,Male
4792,6192,2020-03-05 17:55:31,Home,21.00,1,Crypto,62,Female
4793,9806,2020-03-05 18:15:02,Books,242.00,2,Cash,40,Female
4794,5909,2020-03-05 19:00:31,Books,192.00,1,Credit Card,70,Female
